200 260
1 2 6270
2 3 6343
3 4 256
4 5 640
5 6 594
6 7 3008
7 8 3430
8 9 6897
9 10 2237
10 11 5398
11 12 479
12 13 5607
13 14 5219
14 15 3309
15 16 474
16 17 7608
17 18 7435
18 19 1157
19 20 2893
20 21 1701
21 22 1163
22 23 9297
23 24 4112
24 25 9223
25 26 4780
26 27 4777
27 28 7697
28 29 266
29 30 5807
30 31 9282
31 32 9862
32 33 4891
33 34 1118
34 35 4401
35 36 9287
36 37 3029
37 38 5149
38 39 3095
39 40 6819
40 41 1987
41 42 4155
42 43 2999
43 44 8763
44 45 7289
45 46 2798
46 47 6351
47 48 3722
48 49 6377
49 50 8979
50 51 6264
51 52 9132
52 53 7941
53 54 5119
54 55 523
55 56 728
56 57 9418
57 58 3659
58 59 2522
59 60 2730
60 61 5782
61 62 9938
62 63 4728
63 64 5859
64 65 122
65 66 671
66 67 8034
67 68 1140
68 69 9853
69 70 7952
70 71 9980
71 72 9642
72 73 6566
73 74 7786
74 75 2162
75 76 9873
76 77 9043
77 78 4511
78 79 2134
79 80 1422
80 81 6756
81 82 7677
82 83 2191
83 84 7247
84 85 5333
85 86 6328
86 87 1408
87 88 7835
88 89 9865
89 90 6236
90 91 3362
91 92 2672
92 93 3564
93 94 2146
94 95 4145
95 96 9489
96 97 1988
97 98 6469
98 99 8599
99 100 9117
100 101 4292
101 102 2807
102 103 5091
103 104 1800
104 105 524
105 106 6522
106 107 8188
107 108 8464
108 109 2615
109 110 2121
110 111 4548
111 112 7028
112 113 2685
113 114 323
114 115 6176
115 116 6494
116 117 7019
117 118 570
118 119 5968
119 120 3237
120 121 3360
121 122 2390
122 123 3246
123 124 3064
124 125 4299
125 126 3975
126 127 8608
127 128 2781
128 129 8966
129 130 8357
130 131 7169
131 132 2156
132 133 7333
133 134 1
134 135 7985
135 136 4419
136 137 1302
137 138 4580
138 139 6316
139 140 8257
140 141 4246
141 142 7384
142 143 8321
143 144 2917
144 145 9186
145 146 3766
146 147 945
147 148 2435
148 149 8675
149 150 3653
150 151 941
151 152 6055
152 153 3351
153 154 927
154 155 704
155 156 2131
156 157 873
157 158 9906
158 159 3698
159 160 6321
160 161 3319
161 162 6552
162 163 57
163 164 5138
164 165 5190
165 166 6169
166 167 4987
167 168 4442
168 169 8336
169 170 9687
170 171 3960
171 172 3538
172 173 6762
173 174 8984
174 175 5359
175 176 4223
176 177 2126
177 178 8138
178 179 3472
179 180 516
180 181 2988
181 182 9862
182 183 2541
183 184 7816
184 185 5209
185 186 1590
186 187 9334
187 188 7139
188 189 9461
189 190 730
190 191 9165
191 192 2092
192 193 8466
193 194 3350
194 195 5328
195 196 7807
196 197 2474
197 198 5561
198 199 4672
199 200 4465
1 158 1836
7 116 5503
8 146 5834
9 64 7244
13 57 6973
22 92 6571
30 188 4171
31 57 5557
32 79 7669
33 78 4183
34 197 9519
35 82 9424
37 158 365
39 81 1958
54 103 8188
59 70 7500
65 121 3108
66 68 2173
67 174 5633
68 73 4125
69 81 4298
70 87 7163
71 187 8742
73 168 7340
76 165 1096
78 165 6836
85 116 441
87 185 4655
88 145 3467
95 153 643
97 99 5761
99 151 5760
102 123 6868
103 188 9547
104 196 8742
111 122 6144
112 155 9905
113 148 8557
116 128 3432
123 188 183
124 173 6297
126 128 7890
132 168 8452
133 153 5099
135 190 5423
136 196 4604
142 175 1296
144 171 225
146 173 2893
147 180 6255
151 200 9682
161 193 2616
165 187 5979
166 168 3316
171 175 9379
173 199 9151
175 197 6822
178 183 941
179 190 2652
180 186 553
197 199 9169
