450 593
1 2 2761
2 3 5007
3 4 1269
4 5 4609
5 6 497
6 7 9307
7 8 1311
8 9 8430
9 10 1417
10 11 4125
11 12 8749
12 13 7748
13 14 6525
14 15 7541
15 16 9226
16 17 9505
17 18 2768
18 19 8920
19 20 5643
20 21 9072
21 22 9890
22 23 9037
23 24 5979
24 25 7500
25 26 8916
26 27 766
27 28 49
28 29 3366
29 30 6949
30 31 9968
31 32 2487
32 33 4933
33 34 6905
34 35 2500
35 36 4502
36 37 304
37 38 8627
38 39 8777
39 40 9942
40 41 8417
41 42 6240
42 43 9886
43 44 9484
44 45 6132
45 46 3495
46 47 7977
47 48 5427
48 49 9706
49 50 2544
50 51 1035
51 52 7282
52 53 3393
53 54 3681
54 55 6471
55 56 3801
56 57 4979
57 58 801
58 59 2123
59 60 6193
60 61 2685
61 62 7094
62 63 8372
63 64 4215
64 65 4949
65 66 3371
66 67 9891
67 68 5761
68 69 6683
69 70 3172
70 71 404
71 72 2900
72 73 1361
73 74 2890
74 75 794
75 76 3571
76 77 2541
77 78 8585
78 79 5844
79 80 3000
80 81 5174
81 82 3839
82 83 4407
83 84 9908
84 85 652
85 86 1508
86 87 775
87 88 8946
88 89 1573
89 90 8037
90 91 5039
91 92 1972
92 93 150
93 94 1696
94 95 6899
95 96 5013
96 97 7239
97 98 3332
98 99 1830
99 100 3995
100 101 9328
101 102 9437
102 103 1529
103 104 8117
104 105 6862
105 106 8582
106 107 9209
107 108 9885
108 109 7396
109 110 7653
110 111 5478
111 112 8982
112 113 8649
113 114 6902
114 115 967
115 116 251
116 117 1352
117 118 4462
118 119 6998
119 120 9981
120 121 2397
121 122 2750
122 123 1907
123 124 7109
124 125 1228
125 126 2094
126 127 1450
127 128 4096
128 129 9088
129 130 5869
130 131 6876
131 132 6214
132 133 3638
133 134 7857
134 135 3379
135 136 1333
136 137 7750
137 138 5457
138 139 8327
139 140 8488
140 141 5360
141 142 493
142 143 8008
143 144 7951
144 145 8933
145 146 2336
146 147 7671
147 148 3311
148 149 2085
149 150 4152
150 151 5573
151 152 3164
152 153 9914
153 154 7094
154 155 2809
155 156 4947
156 157 7729
157 158 5049
158 159 9810
159 160 8556
160 161 9747
161 162 7601
162 163 2352
163 164 7113
164 165 7946
165 166 1416
166 167 1233
167 168 5703
168 169 2240
169 170 9000
170 171 2993
171 172 7104
172 173 4091
173 174 9221
174 175 9281
175 176 2742
176 177 2683
177 178 7415
178 179 6167
179 180 8714
180 181 8217
181 182 2973
182 183 4888
183 184 3763
184 185 9576
185 186 7049
186 187 8670
187 188 3918
188 189 8157
189 190 2019
190 191 8604
191 192 9100
192 193 5523
193 194 2239
194 195 9214
195 196 6945
196 197 3663
197 198 9810
198 199 8116
199 200 6547
200 201 6151
201 202 2621
202 203 9645
203 204 914
204 205 6400
205 206 287
206 207 966
207 208 2692
208 209 2880
209 210 2303
210 211 8830
211 212 7289
212 213 9404
213 214 2452
214 215 7896
215 216 5039
216 217 9323
217 218 1869
218 219 7622
219 220 7232
220 221 3015
221 222 2891
222 223 8599
223 224 8781
224 225 3656
225 226 4956
226 227 1209
227 228 9611
228 229 5625
229 230 7186
230 231 8550
231 232 2254
232 233 6157
233 234 7886
234 235 6210
235 236 1341
236 237 2970
237 238 8709
238 239 3489
239 240 2211
240 241 1348
241 242 5807
242 243 3009
243 244 3740
244 245 5632
245 246 3420
246 247 4143
247 248 3066
248 249 1282
249 250 2482
250 251 4486
251 252 8148
252 253 5452
253 254 7508
254 255 8115
255 256 6579
256 257 2729
257 258 2546
258 259 4395
259 260 6232
260 261 6935
261 262 1102
262 263 2535
263 264 2162
264 265 2456
265 266 4444
266 267 2069
267 268 410
268 269 711
269 270 46
270 271 5698
271 272 6035
272 273 9112
273 274 9151
274 275 7376
275 276 6898
276 277 9058
277 278 922
278 279 3719
279 280 4537
280 281 9773
281 282 4551
282 283 7414
283 284 1535
284 285 8849
285 286 2342
286 287 649
287 288 692
288 289 7826
289 290 9588
290 291 4094
291 292 4029
292 293 1544
293 294 9199
294 295 5732
295 296 4644
296 297 3790
297 298 2747
298 299 2624
299 300 2016
300 301 7636
301 302 9762
302 303 3852
303 304 313
304 305 4421
305 306 3357
306 307 8667
307 308 9093
308 309 23
309 310 5198
310 311 5596
311 312 8070
312 313 7734
313 314 8380
314 315 2541
315 316 4898
316 317 9315
317 318 3633
318 319 7205
319 320 2872
320 321 1099
321 322 9848
322 323 5706
323 324 7998
324 325 3320
325 326 6637
326 327 6276
327 328 1067
328 329 8746
329 330 5066
330 331 3219
331 332 2173
332 333 6906
333 334 7834
334 335 2768
335 336 5775
336 337 7109
337 338 9845
338 339 161
339 340 8079
340 341 6873
341 342 6027
342 343 8964
343 344 8475
344 345 3415
345 346 8368
346 347 6034
347 348 926
348 349 7537
349 350 9963
350 351 4631
351 352 8846
352 353 9745
353 354 4748
354 355 5269
355 356 2314
356 357 1989
357 358 9142
358 359 7100
359 360 7449
360 361 6579
361 362 8598
362 363 3127
363 364 4456
364 365 1190
365 366 3323
366 367 8483
367 368 717
368 369 4045
369 370 3010
