400 543
1 2 7415
2 3 9001
3 4 8737
4 5 1741
5 6 5508
6 7 3836
7 8 9036
8 9 1010
9 10 5791
10 11 2771
11 12 8036
12 13 1576
13 14 9648
14 15 7916
15 16 9160
16 17 6190
17 18 1926
18 19 6963
19 20 7259
20 21 1102
21 22 3773
22 23 2926
23 24 9444
24 25 1728
25 26 5502
26 27 8864
27 28 4153
28 29 299
29 30 6436
30 31 4569
31 32 5854
32 33 3621
33 34 7955
34 35 2148
35 36 5017
36 37 1517
37 38 6181
38 39 5524
39 40 4713
40 41 2136
41 42 4360
42 43 5313
43 44 9039
44 45 4703
45 46 6658
46 47 6452
47 48 7485
48 49 1978
49 50 6329
50 51 3284
51 52 5312
52 53 1508
53 54 5588
54 55 6070
55 56 3664
56 57 8571
57 58 7870
58 59 3559
59 60 9293
60 61 821
61 62 6170
62 63 8267
63 64 7753
64 65 6539
65 66 9356
66 67 3382
67 68 2573
68 69 8767
69 70 1958
70 71 3856
71 72 9818
72 73 2021
73 74 2257
74 75 4581
75 76 9921
76 77 1583
77 78 5798
78 79 108
79 80 3578
80 81 3402
81 82 7444
82 83 3928
83 84 7101
84 85 2666
85 86 1859
86 87 1810
87 88 9848
88 89 7666
89 90 5228
90 91 6872
91 92 3366
92 93 487
93 94 2918
94 95 1944
95 96 5211
96 97 1862
97 98 6102
98 99 317
99 100 8650
100 101 6419
101 102 3862
102 103 4716
103 104 6165
104 105 1184
105 106 4100
106 107 1398
107 108 7592
108 109 8220
109 110 2940
110 111 9065
111 112 3361
112 113 6405
113 114 8800
114 115 7460
115 116 5326
116 117 7810
117 118 4750
118 119 1027
119 120 4784
120 121 6251
121 122 5539
122 123 5578
123 124 4074
124 125 4064
125 126 9942
126 127 6515
127 128 9639
128 129 9844
129 130 3908
130 131 2015
131 132 256
132 133 3208
133 134 7202
134 135 2972
135 136 5378
136 137 6279
137 138 4729
138 139 469
139 140 9614
140 141 3664
141 142 9392
142 143 8441
143 144 2933
144 145 5096
145 146 3318
146 147 1356
147 148 1896
148 149 4847
149 150 9313
150 151 7252
151 152 9674
152 153 5574
153 154 5203
154 155 856
155 156 3360
156 157 4477
157 158 5240
158 159 91
159 160 417
160 161 4730
161 162 7226
162 163 7995
163 164 8909
164 165 3099
165 166 6083
166 167 6784
167 168 9688
168 169 526
169 170 245
170 171 5574
171 172 9522
172 173 7998
173 174 8280
174 175 4519
175 176 6295
176 177 5561
177 178 1041
178 179 1187
179 180 8073
180 181 5848
181 182 5584
182 183 5793
183 184 9328
184 185 8224
185 186 1989
186 187 6220
187 188 740
188 189 845
189 190 5861
190 191 887
191 192 4092
192 193 5239
193 194 9797
194 195 5179
195 196 1629
196 197 8683
197 198 9351
198 199 5951
199 200 9113
200 201 8135
201 202 1598
202 203 8292
203 204 3552
204 205 2464
205 206 2754
206 207 688
207 208 5431
208 209 2032
209 210 3603
210 211 2908
211 212 421
212 213 5458
213 214 3775
214 215 6766
215 216 3514
216 217 725
217 218 4820
218 219 5945
219 220 8811
220 221 9126
221 222 3873
222 223 5096
223 224 754
224 225 913
225 226 5721
226 227 1735
227 228 9604
228 229 4831
229 230 536
230 231 7053
231 232 1960
232 233 8436
233 234 6669
234 235 1682
235 236 2168
236 237 348
237 238 4615
238 239 9675
239 240 2147
240 241 1
241 242 3730
242 243 9217
243 244 4943
244 245 1117
245 246 6173
246 247 5483
247 248 9057
248 249 9000
249 250 16
250 251 1594
251 252 1687
252 253 5009
253 254 4803
254 255 6764
255 256 1854
256 257 8384
257 258 2358
258 259 4191
259 260 3344
260 261 8257
261 262 920
262 263 6546
263 264 6944
264 265 8678
265 266 1787
266 267 3604
267 268 5395
268 269 584
269 270 8324
270 271 9998
271 272 9812
272 273 9406
273 274 4513
274 275 6701
275 276 1666
276 277 2701
277 278 6128
278 279 2579
279 280 8999
280 281 2561
281 282 4209
282 283 6428
283 284 5830
284 285 6805
285 286 4627
286 287 4964
287 288 5356
288 289 1800
289 290 2488
290 291 7375
291 292 6662
292 293 8984
293 294 628
294 295 4689
295 296 1870
296 297 2448
297 298 3690
298 299 9043
299 300 276
300 301 3529
301 302 9570
302 303 754
303 304 3670
304 305 9745
305 306 5521
306 307 7450
307 308 8815
308 309 1229
309 310 9647
310 311 9744
311 312 8826
312 313 7127
313 314 8510
314 315 5179
315 316 3249
316 317 7019
317 318 6488
318 319 1645
319 320 9222
320 321 6846
321 322 1230
322 323 967
323 324 522
324 325 5468
325 326 9383
326 327 3240
327 328 1582
328 329 2204
329 330 9901
330 331 8385
331 332 253
332 333 9816
333 334 3867
334 335 8974
335 336 5858
336 337 4513
337 338 270
338 339 1337
339 340 6977
340 341 1781
341 342 6035
342 343 3608
343 344 1661
344 345 1292
345 346 2265
346 347 903
347 348 4606
348 349 7857
349 350 1122
350 351 6887
351 352 9284
352 353 7098
353 354 9823
354 355 6796
355 356 703
356 357 1331
357 358 2476
358 359 4181
359 360 4185
360 361 8655
361 362 7317
362 363 9403
363 364 8825
364 365 3052
365 366 6598
366 367 9535
367 368 8948
368 369 3642
369 370 871
370 371 9253
371 372 613
372 373 8173
373 374 4775
374 375 2675
375 376 668
376 377 1170
377 378 566
378 379 8153
379 380 1515
380 381 4685
381 382 5444
382 383 770
383 384 2569
384 385 5996
385 386 4776
386 387 4711
387 388 1603
388 389 7211
389 390 1433
390 391 5945
391 392 8968
392 393 3975
393 394 9262
394 395 3048
395 396 9514
396 397 9375
397 398 1969
398 399 8651
399 400 4083
3 131 6105
7 235 9147
8 30 5114
10 389 2823
11 22 5801
14 87 2738
17 391 1631
18 305 6748
20 370 4888
22 259 5495
24 388 4803
27 81 884
30 193 7669
31 273 462
35 98 2293
38 139 2908
41 145 5456
45 339 8037
46 296 5953
47 201 9287
48 300 1328
51 259 6343
52 379 3604
55 395 7716
61 193 1302
63 172 3213
64 102 6718
65 398 5106
67 384 9863
70 203 7865
71 198 4056
72 265 3278
74 187 2661
77 221 241
78 185 4866
83 137 6067
84 216 2274
89 370 751
93 110 7225
94 344 7309
96 109 8679
100 172 8881
106 193 6346
113 371 6428
118 334 9382
121 300 5356
122 175 3038
124 267 7881
126 174 8459
127 227 1607
129 221 5826
133 226 3495
134 138 9567
136 361 7888
139 272 348
146 224 7323
152 365 704
153 360 9922
155 336 2502
162 317 2600
163 338 8651
164 323 667
165 226 359
166 334 1739
168 218 5325
171 322 1934
173 239 862
174 286 1736
175 243 2651
182 191 2233
184 334 8516
188 277 8087
189 212 4432
191 277 7250
193 195 9046
196 280 2261
197 357 6394
198 382 9465
199 291 7839
201 381 353
214 262 992
215 399 277
216 237 3039
218 302 5928
220 260 1550
222 339 7997
234 362 4090
236 318 4449
237 331 4755
238 379 6081
239 368 6664
241 302 7636
246 250 4424
247 275 9278
253 257 9005
256 281 294
258 267 3830
259 353 9808
260 291 6917
262 379 3057
263 330 8579
266 307 3954
275 332 8886
276 320 463
281 296 9939
282 289 4386
286 369 4608
287 327 8842
293 352 8926
294 390 8928
295 323 3
297 316 7729
305 375 1871
307 386 3702
308 336 8730
312 353 807
315 383 2106
319 323 3104
322 337 6956
324 392 7312
326 350 3147
328 337 3390
334 384 7990
335 354 6122
339 380 8215
344 375 8107
346 361 7406
348 382 6267
349 380 5532
353 379 8344
358 381 2924
359 369 7771
360 400 9741
371 394 8328
373 384 8675
376 400 3522
381 397 2665
385 391 1395
387 392 2044
388 392 437
391 400 8598
392 398 3476
395 398 5277
397 399 9818
