500 666
1 2 8240
2 3 7632
3 4 3802
4 5 8823
5 6 6942
6 7 5694
7 8 8147
8 9 7531
9 10 5198
10 11 3394
11 12 4322
12 13 394
13 14 6824
14 15 7156
15 16 5198
16 17 1162
17 18 7943
18 19 7247
19 20 6090
20 21 8366
21 22 4070
22 23 7931
23 24 3376
24 25 190
25 26 6245
26 27 6031
27 28 2032
28 29 9586
29 30 4624
30 31 1618
31 32 961
32 33 487
33 34 2728
34 35 2860
35 36 9809
36 37 4436
37 38 1075
38 39 9018
39 40 3737
40 41 8826
41 42 2152
42 43 9352
43 44 6575
44 45 8067
45 46 7564
46 47 8283
47 48 4876
48 49 1863
49 50 6185
50 51 9131
51 52 32
52 53 5122
53 54 2967
54 55 8635
55 56 5142
56 57 1060
57 58 8627
58 59 4704
59 60 2598
60 61 5272
61 62 3964
62 63 2624
63 64 9977
64 65 3098
65 66 1892
66 67 1535
67 68 7546
68 69 1907
69 70 7038
70 71 2910
71 72 7672
72 73 4975
73 74 672
74 75 9738
75 76 7340
76 77 7113
77 78 4144
78 79 6336
79 80 8934
80 81 6299
81 82 2330
82 83 4147
83 84 5581
84 85 2355
85 86 8122
86 87 407
87 88 9716
88 89 1251
89 90 9944
90 91 5589
91 92 9800
92 93 4606
93 94 4883
94 95 2202
95 96 5378
96 97 615
97 98 3927
98 99 4167
99 100 3740
100 101 2591
101 102 9024
102 103 4910
103 104 641
104 105 8135
105 106 6048
106 107 7519
107 108 9424
108 109 4460
109 110 3771
110 111 9385
111 112 8605
112 113 3703
113 114 1345
114 115 7971
115 116 9436
116 117 7611
117 118 884
118 119 9332
119 120 6826
120 121 5492
121 122 8133
122 123 991
123 124 3110
124 125 473
125 126 5904
126 127 5680
127 128 4001
128 129 397
129 130 5691
130 131 9304
131 132 5877
132 133 498
133 134 6464
134 135 3953
135 136 4290
136 137 39
137 138 8077
138 139 5829
139 140 6312
140 141 722
141 142 6772
142 143 6321
143 144 4483
144 145 3172
145 146 6375
146 147 9651
147 148 8814
148 149 3811
149 150 3492
150 151 8700
151 152 7225
152 153 6339
153 154 535
154 155 9686
155 156 2630
156 157 4629
157 158 2722
158 159 7357
159 160 562
160 161 5428
161 162 2553
162 163 7708
163 164 7745
164 165 7063
165 166 1257
166 167 2895
167 168 5138
168 169 6972
169 170 5676
170 171 6552
171 172 1339
172 173 8181
173 174 7377
174 175 8868
175 176 9772
176 177 6417
177 178 4453
178 179 777
179 180 8528
180 181 7328
181 182 3146
182 183 5616
183 184 3352
184 185 8753
185 186 1703
186 187 7665
187 188 8741
188 189 3684
189 190 9619
190 191 5341
191 192 3991
192 193 6850
193 194 7578
194 195 5428
195 196 6792
196 197 4690
197 198 8311
198 199 4463
199 200 6995
200 201 3541
201 202 3318
202 203 1419
203 204 336
204 205 3968
205 206 7323
206 207 3613
207 208 4242
208 209 4440
209 210 9263
210 211 7558
211 212 4186
212 213 1910
213 214 7777
214 215 8175
215 216 3028
216 217 1758
217 218 4789
218 219 249
219 220 5300
220 221 9164
221 222 3295
222 223 8342
223 224 9352
224 225 7820
225 226 6609
226 227 6737
227 228 1757
228 229 1638
229 230 6921
230 231 9558
231 232 7452
232 233 2022
233 234 9661
234 235 6299
235 236 4541
236 237 9690
237 238 1987
238 239 2322
239 240 4232
240 241 480
241 242 4390
242 243 7018
243 244 6070
244 245 574
245 246 8913
246 247 717
247 248 2999
248 249 2880
249 250 9814
250 251 2901
251 252 3601
252 253 9747
253 254 912
254 255 7240
255 256 618
256 257 9337
257 258 3130
258 259 8208
259 260 2420
260 261 465
261 262 7072
262 263 5202
263 264 290
264 265 5892
265 266 6952
266 267 726
267 268 9752
268 269 8211
269 270 2503
270 271 9144
271 272 8145
272 273 8424
273 274 1564
274 275 734
275 276 5360
276 277 6818
277 278 7652
278 279 4417
279 280 9929
280 281 8869
281 282 818
282 283 5714
283 284 5314
284 285 1781
285 286 319
286 287 7501
287 288 4056
288 289 7012
289 290 8137
290 291 2957
291 292 3872
292 293 3586
293 294 1115
294 295 2678
295 296 4607
296 297 4732
297 298 7977
298 299 8426
299 300 8265
300 301 185
301 302 4778
302 303 170
303 304 9508
304 305 4241
305 306 4122
306 307 5050
307 308 3051
308 309 3408
309 310 1775
310 311 9075
311 312 5121
312 313 2676
313 314 218
314 315 3051
315 316 522
316 317 7874
317 318 9377
318 319 6388
319 320 6711
320 321 6279
321 322 939
322 323 6805
323 324 7045
324 325 9402
325 326 5143
326 327 6791
327 328 7077
328 329 4072
329 330 7008
330 331 3030
331 332 8649
332 333 8831
333 334 4581
334 335 3367
335 336 6454
336 337 520
337 338 2002
338 339 9114
339 340 176
340 341 4730
341 342 1848
342 343 5270
343 344 5630
344 345 2458
345 346 7168
346 347 3518
347 348 4947
348 349 5850
349 350 1229
350 351 9504
351 352 7969
352 353 5733
353 354 544
354 355 7897
355 356 1266
356 357 759
357 358 8486
358 359 7711
359 360 1201
360 361 2368
361 362 4492
362 363 9983
363 364 9031
364 365 9463
365 366 3602
366 367 6074
367 368 3557
368 369 3455
369 370 8116
370 371 3073
371 372 8600
372 373 6034
373 374 7268
374 375 8625
375 376 4746
376 377 8723
377 378 4086
378 379 3899
379 380 2414
380 381 5257
381 382 2566
382 383 4408
383 384 400
384 385 4648
385 386 4170
386 387 690
387 388 5534
388 389 2122
389 390 2982
390 391 7909
391 392 1617
392 393 5334
393 394 3532
394 395 9498
395 396 7187
396 397 2364
397 398 1441
398 399 4330
399 400 162
400 401 2737
401 402 5532
402 403 3511
403 404 3124
404 405 1199
405 406 2882
406 407 797
407 408 67
408 409 1611
409 410 4188
410 411 5132
411 412 8999
412 413 8761
413 414 7093
414 415 5570
415 416 3452
416 417 3368
417 418 1867
418 419 246
419 420 7603
420 421 4798
421 422 6598
422 423 6818
423 424 7282
424 425 695
425 426 1808
426 427 3979
427 428 8906
428 429 6671
429 430 7318
430 431 1748
431 432 1856
432 433 992
433 434 6013
434 435 9551
435 436 2195
436 437 476
437 438 5479
438 439 6042
439 440 8998
440 441 5860
441 442 5284
442 443 2289
443 444 4907
444 445 9085
445 446 8112
446 447 430
447 448 1601
448 449 9201
449 450 1213
450 451 8170
451 452 2182
452 453 9978
453 454 1639
454 455 1726
455 456 5489
456 457 1751
457 458 6195
458 459 3063
459 460 458
460 461 1638
461 462 6321
462 463 1796
463 464 2360
464 465 9262
465 466 7296
466 467 8393
467 468 1906
468 469 8055
469 470 937
470 471 357
471 472 2795
472 473 5785
473 474 6367
474 475 7583
475 476 7936
476 477 1057
477 478 6197
478 479 348
479 480 5832
480 481 9260
481 482 2190
482 483 5674
483 484 9937
484 485 6053
485 486 6852
486 487 7219
487 488 852
488 489 5028
489 490 52
490 491 9473
491 492 1315
492 493 2046
493 494 2710
494 495 9650
495 496 4844
496 497 2114
497 498 9210
498 499 5711
499 500 9189
2 337 7642
3 471 3525
10 239 2543
11 465 6978
26 239 7743
37 93 6729
38 241 7565
44 83 5768
49 384 6300
51 128 971
53 464 3067
55 170 270
64 476 1529
71 405 784
75 380 4550
77 277 4047
80 300 8320
82 463 4210
84 118 1337
87 312 7473
88 355 9205
89 386 5241
92 416 8689
96 242 2006
103 247 9854
104 255 7739
106 111 4555
108 277 4755
123 183 9794
124 177 9870
126 321 6795
128 489 2671
129 147 2378
134 408 7710
141 264 9187
142 293 3618
143 152 5830
145 280 2885
146 418 424
147 310 5217
152 436 8346
154 411 1524
155 315 1688
156 381 4452
158 264 6696
160 200 4864
162 195 2201
166 261 2705
172 229 7464
173 428 4125
177 366 9323
179 210 8101
181 195 6747
182 462 2128
183 359 2466
184 370 2050
186 452 7812
188 334 5690
189 459 4396
190 437 12
191 475 1837
193 394 9105
194 355 4487
195 409 3731
196 462 9551
197 444 5388
198 277 4112
201 408 2369
210 250 1405
211 433 7939
212 429 3883
215 385 659
216 453 8765
218 426 9984
219 225 8054
220 335 3330
222 490 401
223 366 7301
225 229 1574
226 477 8262
232 346 4041
233 292 2521
236 477 3959
238 478 2607
239 256 7026
243 306 3511
247 419 688
248 372 5703
258 276 8281
263 474 5439
267 486 7145
271 429 924
278 402 4362
279 378 8647
282 421 8357
284 484 6121
288 330 3107
291 329 4983
294 343 528
296 394 7421
298 495 4890
302 365 7954
308 481 7962
315 383 6838
320 371 8428
321 337 147
323 409 4254
328 363 8055
334 391 8485
340 371 2442
342 490 3118
343 481 2053
344 355 9727
348 489 295
352 451 3736
353 449 3996
361 458 9005
370 407 8844
372 494 1019
373 471 5724
376 396 3903
380 382 4101
382 469 5608
385 406 3991
390 472 2472
391 439 8323
392 466 2055
394 418 493
397 457 2819
398 444 2883
399 461 5812
401 415 5495
406 500 4584
408 476 5576
414 457 4487
417 457 1107
420 483 2804
421 461 2292
425 441 4062
426 480 2931
429 443 2213
430 471 3622
431 471 6070
435 475 232
437 442 6678
438 458 4413
442 485 2626
445 498 2392
446 453 2633
449 451 2362
452 489 504
453 470 4684
456 475 3679
458 489 7857
463 488 1465
471 482 5578
481 494 6922
482 492 2160
485 488 7642
486 493 5269
488 499 4436
489 491 367
491 500 251
492 496 6361
493 497 5582
496 499 9323
498 500 1843
