500 670
1 2 7136
2 3 363
3 4 7299
4 5 310
5 6 2843
6 7 2818
7 8 6089
8 9 4718
9 10 2163
10 11 1621
11 12 3549
12 13 7151
13 14 4736
14 15 5575
15 16 3939
16 17 6150
17 18 1162
18 19 3959
19 20 1013
20 21 3327
21 22 9651
22 23 7311
23 24 6527
24 25 6674
25 26 9113
26 27 6289
27 28 2898
28 29 1757
29 30 4192
30 31 5968
31 32 6582
32 33 6884
33 34 6461
34 35 3979
35 36 4166
36 37 2124
37 38 1245
38 39 9942
39 40 906
40 41 3236
41 42 5751
42 43 860
43 44 5393
44 45 7108
45 46 4455
46 47 1220
47 48 6268
48 49 4451
49 50 5303
50 51 4439
51 52 607
52 53 293
53 54 9710
54 55 1406
55 56 8791
56 57 3741
57 58 811
58 59 7690
59 60 9022
60 61 6072
61 62 2610
62 63 3154
63 64 5203
64 65 4730
65 66 9389
66 67 4197
67 68 7227
68 69 2406
69 70 3802
70 71 1660
71 72 613
72 73 4140
73 74 3260
74 75 6150
75 76 3301
76 77 3207
77 78 9048
78 79 9098
79 80 852
80 81 6293
81 82 8037
82 83 4029
83 84 5128
84 85 8974
85 86 9084
86 87 7630
87 88 8606
88 89 2593
89 90 7048
90 91 2634
91 92 7312
92 93 411
93 94 663
94 95 2580
95 96 9933
96 97 6837
97 98 9422
98 99 2344
99 100 9445
100 101 8155
101 102 1489
102 103 7067
103 104 4649
104 105 4949
105 106 5505
106 107 4818
107 108 710
108 109 4582
109 110 8863
110 111 9636
111 112 7850
112 113 4728
113 114 5111
114 115 4779
115 116 8925
116 117 1714
117 118 7110
118 119 1264
119 120 7918
120 121 5690
121 122 697
122 123 7245
123 124 9894
124 125 2612
125 126 6965
126 127 821
127 128 439
128 129 1040
129 130 463
130 131 6380
131 132 9077
132 133 784
133 134 3119
134 135 2420
135 136 8057
136 137 3563
137 138 9780
138 139 2734
139 140 5781
140 141 5343
141 142 8200
142 143 969
143 144 1487
144 145 8054
145 146 5513
146 147 9650
147 148 1065
148 149 9311
149 150 857
150 151 4800
151 152 1318
152 153 4751
153 154 6936
154 155 213
155 156 1986
156 157 6380
157 158 6766
158 159 6723
159 160 5493
160 161 8207
161 162 1861
162 163 9618
163 164 1842
164 165 9622
165 166 5687
166 167 7819
167 168 6671
168 169 7633
169 170 1362
170 171 1424
171 172 1849
172 173 9155
173 174 3581
174 175 7567
175 176 6104
176 177 2477
177 178 3446
178 179 7723
179 180 2295
180 181 2045
181 182 8161
182 183 4149
183 184 7639
184 185 8858
185 186 7901
186 187 6562
187 188 2800
188 189 3172
189 190 6782
190 191 8307
191 192 592
192 193 6628
193 194 2029
194 195 2587
195 196 5912
196 197 7759
197 198 7921
198 199 6276
199 200 3592
200 201 5333
201 202 6257
202 203 9331
203 204 678
204 205 6327
205 206 7273
206 207 1989
207 208 9516
208 209 5761
209 210 4808
210 211 4561
211 212 4479
212 213 9905
