300 393
1 2 4121
2 3 302
3 4 9929
4 5 6243
5 6 6226
6 7 6247
7 8 7978
8 9 3257
9 10 7946
10 11 8944
11 12 6607
12 13 8852
13 14 2715
14 15 7867
15 16 7729
16 17 686
17 18 3172
18 19 7016
19 20 9551
20 21 4376
21 22 2372
22 23 7057
23 24 9883
24 25 5523
25 26 7463
26 27 9834
27 28 7643
28 29 1917
29 30 725
30 31 7200
31 32 6681
32 33 5151
33 34 4670
34 35 9883
35 36 3440
36 37 8811
37 38 8547
38 39 1926
39 40 8598
40 41 7379
41 42 6237
42 43 8929
43 44 9314
44 45 1008
45 46 2537
46 47 505
47 48 3138
48 49 3452
49 50 520
50 51 9264
51 52 664
52 53 6206
53 54 2627
54 55 3323
55 56 5538
56 57 9128
57 58 3205
58 59 4182
59 60 6969
60 61 2826
61 62 707
62 63 162
63 64 1850
64 65 7128
65 66 9986
66 67 6024
67 68 7281
68 69 2659
69 70 3659
70 71 4842
71 72 8561
72 73 890
73 74 9326
74 75 7149
75 76 758
76 77 8347
77 78 3839
78 79 3835
79 80 2493
80 81 7180
81 82 9876
82 83 3186
83 84 7532
84 85 4546
85 86 4303
86 87 7692
87 88 4237
88 89 4568
89 90 8307
90 91 7934
91 92 6432
92 93 3747
93 94 1007
94 95 4253
95 96 1414
96 97 2070
97 98 8920
98 99 3488
99 100 1984
100 101 9248
101 102 2603
102 103 4789
103 104 1927
104 105 2130
105 106 5103
106 107 4726
107 108 6714
108 109 1390
109 110 4058
110 111 4234
111 112 7002
112 113 9693
113 114 2468
114 115 3890
115 116 1106
116 117 5827
117 118 2708
118 119 5139
119 120 3146
120 121 7501
121 122 8647
122 123 5476
123 124 8140
124 125 2885
125 126 6572
126 127 9835
127 128 7119
128 129 1134
129 130 6991
130 131 9378
131 132 3122
132 133 2759
133 134 4446
134 135 8113
135 136 1629
136 137 5677
137 138 8185
138 139 8457
139 140 2211
140 141 766
141 142 9901
142 143 2172
143 144 9904
144 145 4217
145 146 7423
146 147 1264
147 148 5919
148 149 6181
149 150 3791
150 151 5942
151 152 2989
152 153 21
153 154 1980
154 155 6233
155 156 2998
156 157 9892
157 158 7181
158 159 798
159 160 784
160 161 7040
161 162 1070
162 163 6574
163 164 737
164 165 6126
165 166 3651
166 167 8498
167 168 8519
168 169 586
169 170 2405
170 171 5115
171 172 798
172 173 3551
173 174 8104
174 175 2879
175 176 2568
176 177 2845
177 178 5114
178 179 2918
179 180 1175
180 181 309
181 182 7131
182 183 9263
183 184 9140
184 185 9753
185 186 3938
186 187 3108
187 188 290
188 189 7145
189 190 4077
190 191 6145
191 192 3646
192 193 1127
193 194 1276
194 195 4087
195 196 8236
196 197 3586
197 198 3694
198 199 2351
199 200 9720
200 201 3104
201 202 5808
202 203 2391
203 204 5831
204 205 5728
205 206 5371
206 207 274
207 208 9757
208 209 2701
209 210 8804
210 211 6491
211 212 7939
212 213 1528
213 214 9045
214 215 5803
215 216 8353
216 217 8507
217 218 6320
218 219 4525
219 220 7492
220 221 9698
221 222 2669
222 223 6469
223 224 9957
224 225 5148
225 226 238
226 227 8518
227 228 204
228 229 4587
229 230 5840
230 231 3869
231 232 7559
232 233 6035
233 234 2927
234 235 3971
235 236 6309
236 237 2200
237 238 9189
238 239 3714
239 240 6681
240 241 7016
241 242 233
242 243 8747
243 244 6425
244 245 20
245 246 6669
246 247 4812
247 248 6994
248 249 7531
249 250 6143
250 251 2796
251 252 9669
252 253 4351
253 254 2483
254 255 2519
255 256 4330
256 257 7321
257 258 6028
258 259 1423
259 260 2034
260 261 1527
261 262 4371
262 263 5948
263 264 5433
264 265 2176
265 266 7564
266 267 2106
267 268 8953
268 269 1024
269 270 7496
270 271 4417
271 272 9241
272 273 9797
273 274 9112
274 275 9995
275 276 3110
276 277 6314
277 278 8935
278 279 4642
279 280 5375
280 281 559
281 282 7070
282 283 724
283 284 6621
284 285 8421
285 286 4895
286 287 8341
287 288 5609
288 289 2379
289 290 6239
290 291 6893
291 292 6513
292 293 7772
293 294 7821
294 295 4356
295 296 2196
296 297 7282
297 298 6640
298 299 7660
299 300 7351
1 260 7435
4 69 4300
10 249 4971
11 181 3207
12 167 7760
16 140 3930
17 223 4316
19 153 3042
22 55 554
28 234 5721
30 52 9644
31 99 2289
33 240 5389
35 99 8136
45 76 2557
47 182 35
48 164 4220
51 81 9383
52 69 7587
54 237 6524
57 127 3772
60 180 4855
67 151 2349
70 229 7164
73 188 727
82 114 3905
83 226 6339
86 171 8585
87 190 3504
92 256 4406
93 184 3346
96 133 499
97 224 2519
104 179 1661
108 133 7403
110 258 7352
115 140 1582
116 281 5973
120 179 560
121 237 8716
123 198 8725
125 289 8915
128 163 2334
130 243 5501
131 181 4079
137 289 9148
138 300 1599
140 190 350
144 251 8875
150 235 9707
157 214 7339
160 225 8094
164 221 7705
166 246 9074
169 198 5114
173 207 5335
175 239 9333
176 289 6958
182 220 3541
184 238 9347
187 212 2689
193 205 6352
194 243 6179
195 256 2309
197 212 7516
198 225 9270
202 214 54
204 256 2894
205 292 1281
207 266 1009
208 260 7647
214 252 6981
224 232 2791
227 238 6307
229 236 3606
230 272 1936
236 240 288
238 255 7874
252 275 2035
256 264 2735
260 279 1268
261 275 5769
263 282 6605
266 272 7501
271 282 8843
275 293 949
279 292 1164
281 297 8804
282 289 5578
285 291 5944
287 294 1835
288 300 9787
295 298 4027
298 300 5473
